created_at,source,original_text,cleaned_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
Fri Jun 18 17:59:22 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @RealJoelSmalley: Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy…","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD","Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.700743415417188e-17,0.6333333333333334,en,536.0,349.0,williapa81,39264,295,1450,,,RealJoelSmalley,,
Fri Jun 18 17:59:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @itranslate123: @AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous…","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs","Sentiment(polarity=-0.125, subjectivity=0.725)",-0.125,0.725,en,8.0,10.0,LallaMina13,7732,142,367,,,itranslate123,"Earth, Milky way",
Fri Jun 18 17:59:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rid1tweets: 17 June 2021: #COVID19 in South Africa 🇿🇦

Daily test positivity rate at 22.6% today, that's a positive test for every 4-5…","17 June 2021: #COVID19 in South Africa 🇿🇦

Daily test positivity rate at 22.6% today, that's a positive test for every 4-5 tests processed 🚩

The increase in test positivity rate, 7-day average at 18.7%, confirming the rapid rise in infections 📈

#Rid1TweetsOnCovid #coronavirus https://t.co/LKarZlmwgg","Sentiment(polarity=0.025757575757575757, subjectivity=0.3151515151515151)",0.025757575757575757,0.3151515151515151,en,160.0,63.0,marissalangeni,5665,1070,666,,COVID19,rid1tweets,JHB,
Fri Jun 18 17:59:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @wef: Study: Most people support sharing vaccines with other countries https://t.co/LrZJO0BFVA #covid19 #vaccines https://t.co/qPbTFhiM0E,,,,,en,31.0,16.0,nitin_na3,7112,57,759,False,covid19,wef,"Maharashtra, India",
Fri Jun 18 17:59:42 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @VaxHuntersCan: [MB] ☀️ WINNIPEG ☀️ 
Available mRNA vaccines!
📍 Scurfield Pharmacy (100 201 Scurfield Blvd)
📞 204-306-4459
💻 https://t.c…","[MB] ☀️ WINNIPEG ☀️ 
Available mRNA vaccines!
📍 Scurfield Pharmacy (100 201 Scurfield Blvd)
📞 204-306-4459
💻 https://t.co/cDMOKVMUTW
Call to confirm availability/book appointment! 
#protectmb
https://t.co/7OYAVc9tK1 #VHCDose2 #COVID19MB #vhcMB","Sentiment(polarity=0.625, subjectivity=0.4)",0.625,0.4,en,6.0,3.0,knitntherapist,88698,984,1382,,,VaxHuntersCan,PrinceDuckie by @vanillacherie,
Fri Jun 18 18:00:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🇨🇦🛂💉🇺🇸

Concerns over whether AstraZeneca recipients will be limited in travel to the U.S. https://t.co/5SQ5w5b6Eh… https://t.co/sdZh1zhstl",,,,,en,,,vubblePOP,56484,3165,2112,False,,,Everywhere,
Fri Jun 18 18:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PHAC Webinar for Health Care Providers: COVID-19 Variants and Vaccines  
June 23, 2021 @ 12:00pm-1:00 pm EDT
Regist… https://t.co/ubZb1LcjMo",,,,,en,,,CACCN1,1829,759,259,False,,,"London, ON, Canada",
Fri Jun 18 18:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @EmpoweringErode: Karur District - Tomorrow's (19.06.2021) Vaccination Camps

#Karur #COVID19 #TamilNadu #KarurDistrict #KarurCovid #Vac…","Karur District - Tomorrow's (19.06.2021) Vaccination Camps

#Karur #COVID19 #TamilNadu #KarurDistrict #KarurCovid #VaccinationDrive #CovishieldVaccine #Covaxin #TNVaccineDrive #EmpoweringErode #Vaccines https://t.co/r3DM1GV9jI","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2.0,2.0,saravanan_erode,702,32,476,,Karur,EmpoweringErode,,
Fri Jun 18 18:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines Bring Us Together!

Keep your friends/family safe from #COVID19 @SeattleFire &amp; @SeaPubSchools are hosting… https://t.co/MUoBXmQQwW",,,,,en,,,SeattleMedium,2881,880,211,False,COVID19,SeattleFire,"Seattle, Wa",
Fri Jun 18 18:00:02 +0000 2021,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>",Patients with immune-mediated inflammatory diseases receiving background methotrexate have worse humoral and cellul… https://t.co/oBQgxkUq3I,,,,,en,,,ophth_advisor,1478,505,161,False,,,,
Fri Jun 18 18:00:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KalainH: As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of a…","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,48.0,17.0,iamtrinidaddy,22119,1318,626,,COVID19,KalainH,🇹🇹 x 🇺🇸,
Fri Jun 18 18:00:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AlBalaghAcademy: Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19 Va…,"Join us in Al Balagh 2nd International Conference on Fiqh of Medicine &amp; learn about the Islamic Approach to COVID19 Vaccines &amp; Pharmaceutical Industry with leading subject experts.

🗓️ 19th &amp; 20th June 2021
⏳Register now https://t.co/T7bL2El0NP 

 @DrRafaqatRashid @Maraviaus https://t.co/0MMkDVuFev","Sentiment(polarity=-0.041666666666666664, subjectivity=0.08333333333333333)",-0.041666666666666664,0.08333333333333333,en,3.0,3.0,ambuhari,117553,7179,5244,,,AlBalaghAcademy,"Kaduna, Nigeria",
Fri Jun 18 18:00:18 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Follow @aarc_tweets, @hcollaborative &amp; @looms4lupus to keep up with the work these partners are doing to help the… https://t.co/racHhefa7o",,,,,en,,,COVIDVxProject,355,312,401,,,aarc_tweets,"Washington, DC",
Fri Jun 18 18:00:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IsraelMFA: Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona…,"Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,404.0,168.0,StarColombo,200078,2675,4924,,COVID19,IsraelMFA,,
Fri Jun 18 18:00:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.","Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,210.0,97.0,tonyforde007,13684,39,187,,,globalhlthtwit,,
Fri Jun 18 18:00:41 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  

COVID-19 vaccin… https://t.co/oesbrcsOvx",,,,,en,,,HamCoHealth,36483,7520,838,False,COVID19,,"Cincinnati, Ohio",
Fri Jun 18 18:00:41 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",I'm officially #FullyVaccinated! Vaccines are key to ending the pandemic &amp; getting back to all of our favourite peo… https://t.co/sSviVqFJlJ,,,,,en,,,CTA_gc,4866,5106,282,False,FullyVaccinated,,Canada,
Fri Jun 18 18:00:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JillianHortonMD: That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone wh…,"That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh","Sentiment(polarity=0.4000000000000001, subjectivity=0.7166666666666667)",0.4000000000000001,0.7166666666666667,en,32.0,6.0,LauraMc61832350,407,20,37,,,JillianHortonMD,,
Fri Jun 18 18:01:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg","Sentiment(polarity=0.09375, subjectivity=0.28125)",0.09375,0.28125,en,108.0,64.0,enterpenuerlist,2472,64,230,,COVID19,CDCgov,,
Fri Jun 18 18:01:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KalainH: As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of a…","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,48.0,18.0,trinimini05,39479,640,198,,COVID19,KalainH,Trinidad&Tobago,
Fri Jun 18 18:01:08 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JillianHortonMD: That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone wh…,"That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli https://t.co/eqDGa4u1Gh","Sentiment(polarity=0.4000000000000001, subjectivity=0.7166666666666667)",0.4000000000000001,0.7166666666666667,en,33.0,7.0,BilasHeidi,18359,165,302,,,JillianHortonMD,Toronto ON,
Fri Jun 18 18:01:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Covid live: Delta variant becoming globally dominant, WHO says as expert calls Africa’s case trajectory ‘very, very… https://t.co/KDl4k2tZVR",,,,,en,,,1_Henriques,24156,93,626,False,,,,
Fri Jun 18 18:01:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @QuizzicalGirl: Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading di…","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ","Sentiment(polarity=0.31666666666666665, subjectivity=0.611111111111111)",0.31666666666666665,0.611111111111111,en,12.0,7.0,iche_me,95134,13303,12983,,covid19,QuizzicalGirl,"North Carolina, USA",
Fri Jun 18 18:01:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrEricDing: 13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #Delt…,13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,"Sentiment(polarity=0.10909090909090909, subjectivity=0.38181818181818183)",0.10909090909090909,0.38181818181818183,en,167.0,68.0,ONESUKIJ,606,84,88,,DeltaVariant,DrEricDing,"Zermatt, Switzerland",
Fri Jun 18 18:01:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CityAM: AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case a…","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/NIVR6FiCva
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19","Sentiment(polarity=-0.3, subjectivity=0.6)",-0.3,0.6,en,5.0,5.0,Alleninvest,98152,2242,4999,,,CityAM,London,
Fri Jun 18 18:01:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DailySabah: Israel to lend Palestine 1 million doses of soon-to-expire #COVID19 vaccines
https://t.co/Q11BdYZ7uu",,,,,en,5.0,6.0,Wendyisenhart,3009,367,2518,False,COVID19,DailySabah,Bellingham,
Fri Jun 18 18:01:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MediccGail: BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with…,BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,"Sentiment(polarity=-0.1625, subjectivity=0.2375)",-0.1625,0.2375,en,55.0,30.0,arnaldo45172700,5466,2045,3216,,Cuban,MediccGail,"La Habana, Cuba",
Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1223,7,… https://t.co/alad9mxxru",,,,,en,,,PuneUpdater,4482,88,0,,,,,
Fri Jun 18 18:01:41 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 673,30… https://t.co/netNNYNpdG",,,,,en,,,PuneUpdater,4482,88,0,,,,,
